Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Nagpur City Police,@NagpurPolice,2017-02-26T08:54:16.000Z,True,#NagpurMarathon2017 #Nagpur   @larsen_tourbo       @CludForensicsR,0,6,11,0,"['#NagpurMarathon2017', '#Nagpur']","['@ocr', '@dbmart', '@spacewood', '@MetroRailNagpur', '@axisbank', '@NagpurHaldirams']",['\\U0001f3c3'],https://pbs.twimg.com/profile_images/1755856449127776256/m6pIcqVz_normal.jpg,https://twitter.com/NagpurPolice/status/835774972710694912,tweet_id:835774972710694912
Nagpur City Police,@NagpurPolice,2017-02-26T08:14:12.000Z,True,V R aslo thankful to   @larsen_tourbo    @tirupatiurbanbank  ,0,1,3,0,[],"['@hotelashok', '@ocr', '@nccltd', '@RedFMIndia', '@highlandpark', '@dbmart', '@spacewood']",[],https://pbs.twimg.com/profile_images/1755856449127776256/m6pIcqVz_normal.jpg,https://twitter.com/NagpurPolice/status/835764892288303105,tweet_id:835764892288303105
Yugandhar Narapuram,@nryugandhar,2017-02-22T07:06:31.000Z,False,Larsen and Tourbo 1490,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1605080288844865536/MCYaLT-V_normal.jpg,https://twitter.com/nryugandhar/status/834298304796192768,tweet_id:834298304796192768
Yugandhar Narapuram,@nryugandhar,2017-02-22T05:59:19.000Z,False,Strong Stock: Larsen and Tourbo (cmp 1475) SL1445,2,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1605080288844865536/MCYaLT-V_normal.jpg,https://twitter.com/nryugandhar/status/834281393295327232,tweet_id:834281393295327232
Arsha Consulting,@ArshaConsult,2017-02-14T05:36:10.000Z,False,L'Indienne @Larsen_Tourbo et l'Européenne @byMBDA ont annoncé une JV pour la création de #nouveaux armements en Inde http://bit.ly/2lJiZ18,0,0,1,0,['#nouveaux'],[],[],https://pbs.twimg.com/profile_images/469736175922470913/wyC-8SmI_normal.jpeg,https://twitter.com/ArshaConsult/status/831376467753852929,tweet_id:831376467753852929
ABLF,@ablf,2017-02-09T09:18:32.000Z,False,#Google #IBM #Larsen&Tourbo #Railtel to equip public spaces in #Pune with #WiFi.#SmartCity!#Indiahttp://economictimes.indiatimes.com/tech/internet/smart-city-mission-google-bags-first-city-wi-fi-deal-for-pune/articleshow/57047980.cms… via ,0,1,1,0,"['#Google', '#IBM', '#Larsen', '#Railtel', '#Pune', '#WiFi', '#SmartCity', '#India']",['@economictimes'],[],https://pbs.twimg.com/profile_images/1026751509667749888/lwUIhYkT_normal.jpg,https://twitter.com/ablf/status/829620488821305344,tweet_id:829620488821305344
Business Minds Today,@BMToday,2017-01-20T03:32:06.000Z,False,"#MakersOfIndia at #VibrantGujarat2017: Larsen & Tourbo created 1,33,440 jobs… http://bmindstoday.com/makersofindia-at-vibrantgujarat2017-larsen-tourbo-created-133440-jobs/…",0,0,0,0,"['#MakersOfIndia', '#VibrantGujarat2017']",[],[],https://pbs.twimg.com/profile_images/750668250288123905/WmeemeXG_normal.jpg,https://twitter.com/BMToday/status/822285547196547072,tweet_id:822285547196547072
Prashant Vaidya,@ErPrashantIndia,2017-01-11T23:55:28.000Z,False,"Retweeted Make in India ():#MakersOfIndia at #VibrantGujarat2017: Larsen & Tourbo created 1,33,440... http://fb.me/4PPFEbCfr",0,0,0,0,"['#MakersOfIndia', '#VibrantGujarat2017']",['@makeinindia'],[],https://pbs.twimg.com/profile_images/1586550037865455619/UOoI4kEI_normal.jpg,https://twitter.com/ErPrashantIndia/status/819331925601124358,tweet_id:819331925601124358
KamalSharma saraswat(Modi ka parivar),@bjpkamal,2017-01-11T07:32:28.000Z,False,"Retweeted Make in India ():#MakersOfIndia at #VibrantGujarat2017: Larsen & Tourbo created 1,33,440... http://fb.me/8qvqiPWnc",0,0,1,0,"['#MakersOfIndia', '#VibrantGujarat2017']",['@makeinindia'],[],https://pbs.twimg.com/profile_images/1740711745826820096/j-TX-QXT_normal.jpg,https://twitter.com/bjpkamal/status/819084547807645697,tweet_id:819084547807645697
Himanshu Jain,@HimanshuEgov,2017-01-11T07:25:32.000Z,False,"#MakersOfIndia at #VibrantGujarat2017: Larsen & Tourbo created 1,33,440 jobs through its Ahmedabad Maliya Tollway project. #MakeInIndia",0,0,0,0,"['#MakersOfIndia', '#VibrantGujarat2017', '#MakeInIndia']",[],[],https://pbs.twimg.com/profile_images/1214752236712026112/61A4jO7h_normal.jpg,https://twitter.com/HimanshuEgov/status/819082803061071872,tweet_id:819082803061071872
Contree,@Letscontree,2017-01-11T07:22:12.000Z,False,"#MakersOfIndia at #VibrantGujarat2017: Larsen & Tourbo created 1,33,440 jobs through its Ahmedabad Maliya Tollway project. #MakeInIndia fol…",0,0,0,0,"['#MakersOfIndia', '#VibrantGujarat2017', '#MakeInIndia']",[],[],https://pbs.twimg.com/profile_images/734328850449043456/nfDUA7z3_normal.jpg,https://twitter.com/Letscontree/status/819081962229002240,tweet_id:819081962229002240
aloysius Roc,@aloysius34,2016-12-28T13:46:54.000Z,False,"Interview: Jayant Damodar Patil, Senior VP for Defense and Aerospace, Larsen & Tourbo http://defensenews.com/articles/interview-jayant-damodar-patil-senior-vp-for-defense-and-aerospace-larsen-tourbo…",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/2564874249/zfcmdgwlxzlg8zq5a8it_normal.jpeg,https://twitter.com/aloysius34/status/814105346356559872,tweet_id:814105346356559872
DGNewsClips,@DGNewsClips,2016-12-28T03:35:32.000Z,False,Children are being taught as part of CSR project by DJB and Larsen Tourbo  #DGNewsClips,0,0,0,0,['#DGNewsClips'],[],[],https://pbs.twimg.com/profile_images/783916506136530945/JX3uepXu_normal.jpg,https://twitter.com/DGNewsClips/status/813951488615596032,tweet_id:813951488615596032
epicos.com,@epicoscom,2016-12-01T09:45:26.000Z,False,"Interview: Jayant Damodar Patil, Senior VP for Defense and Aerospace, Larsen & Tourbo https://lnkd.in/g89Jgwg",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1169942852257964034/sLQNcTzq_normal.jpg,https://twitter.com/epicoscom/status/804260107991191553,tweet_id:804260107991191553
Brian Richmond,@CFDisLife,2016-11-29T17:50:37.000Z,False,"Interview: Jayant Damodar Patil, Senior VP for Defense and Aerospace, Larsen & Tourbo - http://DefenseNews.com http://dlvr.it/Mmb0Km",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/776448323351879680/53rFg_rk_normal.jpg,https://twitter.com/CFDisLife/status/803657431821627392,tweet_id:803657431821627392
Aerospace Share,@AerospaceShare,2016-11-29T17:40:49.000Z,False,"Interview: Jayant Damodar Patil, Senior VP for Defense and Aerospace, Larsen & Tourbo - http://DefenseNews.com http://dlvr.it/MmZsbV",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/3160211609/9e7f65e0166c7613219b2af86da5766d_normal.jpeg,https://twitter.com/AerospaceShare/status/803654963939287041,tweet_id:803654963939287041
Aerospace watch,@Aerospacewatch,2016-11-29T17:40:38.000Z,False,"Interview: Jayant Damodar Patil, Senior VP for Defense and Aerospace, Larsen & Tourbo - http://DefenseNews.com http://dlvr.it/MmZsJx",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/2310182439/h8pha2nfig9pkcxqiwtk_normal.gif,https://twitter.com/Aerospacewatch/status/803654916866600960,tweet_id:803654916866600960
Bader Ali Muhammad,@bader_messi10,2016-11-23T07:25:27.000Z,True,"How far u believe that it is fair to waive off 14,000 employees ,, Get back to this #larsen_tourbo",0,0,1,0,"['#larsen', '_', 'tourbo']",[],[],https://pbs.twimg.com/profile_images/1586367423933927424/kCGwayCt_normal.jpg,https://twitter.com/bader_messi10/status/801325774057959424,tweet_id:801325774057959424
Nishi,@TheNewsAddictor,2016-11-23T07:07:39.000Z,False,"Larsen & Tourbo (L&T) Lays-Off 14,000 Employees In Six Months http://dlvr.it/MkC2dH",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/751346618138370048/C3dps-XR_normal.jpg,https://twitter.com/TheNewsAddictor/status/801321297485635585,tweet_id:801321297485635585
News World India,@NewsWorldIN,2016-11-23T07:06:35.000Z,False,"Larsen & Tourbo (L&T) Lays-Off 14,000 Employees In Six Months#LarsenTourbo http://newsworldindia.in/business/larsen-tourbo-lt-lays-off-14000-employees-in-six-months/236534/…",0,0,0,0,['#LarsenTourbo'],[],[],https://pbs.twimg.com/profile_images/908290254490054656/-zDe_Ac7_normal.jpg,https://twitter.com/NewsWorldIN/status/801321029029269504,tweet_id:801321029029269504
News Nation,@NewsNationTV,2016-11-22T14:02:49.000Z,True,#LarsenTourbo Q2 reports 84% jump in net profithttp://newsnation.in/article/151826-lt-q2-reports-84-jump-in-net-profit.html?COMD…,0,0,0,0,['#LarsenTourbo'],[],[],https://pbs.twimg.com/profile_images/1597924725917110272/XyV11H_7_normal.jpg,https://twitter.com/NewsNationTV/status/801063389350871040,tweet_id:801063389350871040
Nitish Shankar Singh,@nssinghtweets,2016-11-22T04:39:57.000Z,False,"Shares like Twl , Larsen Tourbo should capture for short term",1,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1640574767630635009/7QS7GnBL_normal.jpg,https://twitter.com/nssinghtweets/status/800921737516810240,tweet_id:800921737516810240
Khurranasahil,@KhurranaSahil,2016-10-31T07:09:03.000Z,False,bhai mere tujhe na pta ho toh its being made by Larsen and Tourbo.. google krle knha ki co.  h knha ki nai..,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1132845415739535360/UJHs8_Bm_normal.jpg,https://twitter.com/KhurranaSahil/status/792986726188912640,tweet_id:792986726188912640
Nasir Mirza,@nasirtrainer,2016-10-01T07:48:29.000Z,False,LARSEN AND TOURBO FUTURES LOOKING WEAK ON CHARTS. -  http://nasirmirza.in/larsen-tourbo-futures-looking-weak-charts/LARSEN… AND TOURBO FUTURES LOOKING WEAK ON CHARTS.,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/766229492457144320/1KZZ-_gR_normal.jpg,https://twitter.com/nasirtrainer/status/782125016137596928,tweet_id:782125016137596928
metroindianews,@metroindianews,2016-07-21T11:25:18.000Z,False,http://goo.gl/JAPNoC# Larsen&Tourbo #Hydrocarbon #SaudiArabia  #LT http://fb.me/31tw64nrU,0,0,0,0,"['#Hydrocarbon', '#SaudiArabia', '#LT']",[],[],https://pbs.twimg.com/profile_images/602427926324228096/pXgbLp3e_normal.jpg,https://twitter.com/metroindianews/status/756087651099435009,tweet_id:756087651099435009
Tax Management India,@taxtmi,2016-06-26T07:07:32.000Z,True,"#vat State of Gujarat Versus Larsen And Tourbo Ltd.: Akil Kureshi And A. J. Shastri, JJ. For the Appellant Mr.… http://dlvr.it/LfZBKJ",0,0,0,0,['#vat'],[],[],https://pbs.twimg.com/profile_images/1683469596857122816/0_Qtb5_7_normal.jpg,https://twitter.com/taxtmi/status/746963087845036032,tweet_id:746963087845036032
zigg@y,zigg@y,2016-06-23T05:31:51.000Z,False,Larsen & tourbo after govt policy announcement also it has not reached 1600  it will surely go below 1200 after brexit,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1732347767681667072/cGAyOANY_normal.jpg,https://twitter.com/venkyhebbar/status/745851842882576385,tweet_id:745851842882576385
CA Pariwar,@capariwar,2016-05-31T10:55:42.000Z,False,NEW DELHI: Larsen & Tourbo Hydrocarbon Engineering (LTHE) today said it has inked a pact with Parsons to provide... http://fb.me/1ij93qacW,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/3293496002/c2876e98ed5f930c55c88de9d4f0518e_normal.jpeg,https://twitter.com/capariwar/status/737598421125627905,tweet_id:737598421125627905
Le Damandeur,@TAGaunt,2016-04-22T06:29:35.000Z,False, Larsen & Tourbo will be delighted with that but if free publicity,0,0,0,0,[],['@JamesPiotr'],[],https://pbs.twimg.com/profile_images/1018980067744059394/Kjv0LQTE_normal.jpg,https://twitter.com/TAGaunt/status/723398323537735681,tweet_id:723398323537735681
LucknawiRooh,@LucknawiRooh,2016-04-17T06:08:35.000Z,False, Larsen and tourbo,0,0,0,0,[],['@ZeHarpreet'],[],https://pbs.twimg.com/profile_images/1722315475160625152/LKqmfvni_normal.jpg,https://twitter.com/LucknawiRooh/status/721581101383315456,tweet_id:721581101383315456
Ariel Noz,@Ariel_Noz,2016-04-14T09:13:20.000Z,False,Dinanath Dubhashi appointed director on L&T Finance board: CHENNAI: Indian conglomerate Larsen & Tourbo Financ... http://bit.ly/1qTW3iB,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1759979259517644800/OGIS7oZu_normal.jpg,https://twitter.com/Ariel_Noz/status/720540432107589632,tweet_id:720540432107589632
MuradIssa,@MuradAIssa,2016-04-09T22:10:31.000Z,False,#Ethiopia #Electric #Power signed agreement with the #Indian Larsen&Tourbo Ltd to built 4 substations for ETB1.24B.http://addisfortune.net/articles/ethiopian-to-have-new-substations-in-2016/…,0,2,2,0,"['#Ethiopia', '#Electric', '#Power', '#Indian']",[],[],https://pbs.twimg.com/profile_images/1113903915509145600/QMM6A38u_normal.jpg,https://twitter.com/MuradAIssa/status/718924078246150148,tweet_id:718924078246150148
Capital,@Capitaleth,2016-04-04T08:55:22.000Z,False,"Substation upgrades to improve electric supply

The Ethiopian Electric Power (EEP) and Larsen and Tourbo Limited... http://fb.me/3Vla6sLjU",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/626294041806794752/sz3afqVb_normal.jpg,https://twitter.com/Capitaleth/status/716912032671510528,tweet_id:716912032671510528
Un-bhadralok bangali,@goonereol,2016-04-01T14:04:55.000Z,False," currently employed in larsen & tourboVisited kashmir numerous times
times are changing
Ppl just canot chant pakistan zindabad",1,0,0,0,[],['@Kokerpoot'],[],https://pbs.twimg.com/profile_images/1715184173420617728/kW10UuGb_normal.jpg,https://twitter.com/goonereol/status/715902766703464449,tweet_id:715902766703464449
Tax Management India,@taxtmi,2016-03-25T04:41:02.000Z,True,#incometax Commissioner of Income Tax-2 Versus Larsen And Tourbo Infotech Ltd.: Commissioner of Income Tax-2… http://dlvr.it/KtD1nP,0,0,0,0,['#incometax'],[],[],https://pbs.twimg.com/profile_images/1683469596857122816/0_Qtb5_7_normal.jpg,https://twitter.com/taxtmi/status/713224148684660737,tweet_id:713224148684660737
Un-bhadralok bangali,@goonereol,2016-03-05T16:37:52.000Z,False,  only 22 completed btech! Working in Larsen & tourbo,0,0,0,0,[],['@centerofright'],[],https://pbs.twimg.com/profile_images/1715184173420617728/kW10UuGb_normal.jpg,https://twitter.com/goonereol/status/706156787192373248,tweet_id:706156787192373248
Un-bhadralok bangali,@goonereol,2016-03-04T09:39:10.000Z,False,   yes beyond my cup of tea! I m n normal 23 yrs old civil engg who works in Larsen & tourbo ! Passed 4m Nit durgapur,1,0,0,0,[],"['@chhuti_is', '@SuPriyoBabul']",[],https://pbs.twimg.com/profile_images/1715184173420617728/kW10UuGb_normal.jpg,https://twitter.com/goonereol/status/705689031116324864,tweet_id:705689031116324864
Un-bhadralok bangali,@goonereol,2016-03-04T06:30:12.000Z,False,"@prattitude23 @mangal_charan @Rohinisgh  4 ur kind info ! Civil engg , working in Larsen & Tourbo ! Aab gar marao bc ! ",1,0,0,0,[],[],"['\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1715184173420617728/kW10UuGb_normal.jpg,https://twitter.com/goonereol/status/705641473333551106,tweet_id:705641473333551106
Limkokwing Botswana,@Limkokwing_BW,2016-02-23T10:00:12.000Z,False,Apex Properties CEO Mr. Umesh Loona &  Larsen & Tourbo Regional Manager Mr. Anand at the Miss RADP Press Briefing,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/477329808133611520/yeV4rhnX_normal.jpeg,https://twitter.com/Limkokwing_BW/status/702070443604369410,tweet_id:702070443604369410
Pro Corporate League,@pclT20India,2016-02-19T02:55:01.000Z,False,Yes Bank V/S Larsen & Tourbo.. Which is your favorite??#CPLT20 #HUAWEI #UFC #CPL_SEASON_VI#CPLT20India... http://fb.me/4q09YEBEl,0,0,0,0,"['#CPLT20', '#HUAWEI', '#UFC', '#CPL_SEASON_VI', '#CPLT20India']",[],[],https://pbs.twimg.com/profile_images/1243819732748234752/sDePCEIb_normal.jpg,https://twitter.com/pclT20India/status/700513893257445377,tweet_id:700513893257445377
Narendra Modi For Viksit Bharat,@NaMo4PM,2016-02-16T06:59:01.000Z,True,He once had a job at Larsen & Tourbo which paid him Rs 65000 http://fb.me/4ITy5du4p,0,2,5,0,[],[],[],https://pbs.twimg.com/profile_images/1645654864264044544/dfj2yFBy_normal.jpg,https://twitter.com/NaMo4PM/status/699488131691614208,tweet_id:699488131691614208
raj,@raj213030,2016-02-10T17:37:59.000Z,False,   Ohhh Larsen and tourbo from 1900 to 1100 . Good going . Ohhhh what a miss should have short at 1900 . Hahaa,0,0,0,0,[],"['@mehul23mrk', '@bhavdip143', '@porinju']",[],https://pbs.twimg.com/profile_images/678608661107707904/bvL3wr-3_normal.jpg,https://twitter.com/raj213030/status/697474606865580033,tweet_id:697474606865580033
AIADMK - Say No To Drugs & DMK,@AIADMKOfficial,2016-02-04T10:30:51.000Z,True,"Contributing to CM's Relief Fund towards the relief assistance of flood victims, Larsen & Tourbo, IOB, IDBI, BHELL & BOI have given 18.87 cr",1,9,34,0,[],[],[],https://pbs.twimg.com/profile_images/1761072238646964224/XP4xdlxK_normal.jpg,https://twitter.com/AIADMKOfficial/status/695192790490157056,tweet_id:695192790490157056
Ajay kumar yadav,@akyandvky,2015-12-19T15:40:19.000Z,False,Sargam Housing projects Lda Lucknow(Larsen. & Tourbo LTD.)  Builds on heights,0,0,0,0,[],[],['\\u270c'],https://pbs.twimg.com/profile_images/1479002479400394755/23WyRJ9Z_normal.jpg,https://twitter.com/akyandvky/status/678238437368045568,tweet_id:678238437368045568
Ajay kumar yadav,@akyandvky,2015-12-19T15:34:05.000Z,False,Today at Sargam housing project Larsen & Tourbo Ltd. Lucknow meet some staff feeling faithfully after a long time 󾌵,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1479002479400394755/23WyRJ9Z_normal.jpg,https://twitter.com/akyandvky/status/678236869612687361,tweet_id:678236869612687361
dr mandar k,@mskalwari11,2015-12-04T16:09:17.000Z,False,"Sun Pharma, Bharti Airtel, Larsen &amp; Tourbo, Yes bank, TCS, Eicher Motor, ICICI Bank can be bough http://mmb.moneycontrol.com/india/messageboardblog/message_thread/35317586/37119407…",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/644533090233155584/i6rcnowX_normal.jpg,https://twitter.com/mskalwari11/status/672809909180719104,tweet_id:672809909180719104
dr mandar k,@mskalwari11,2015-12-04T16:08:59.000Z,False,"Sun Pharma, Bharti Airtel, Larsen &amp; Tourbo, Yes bank, TCS, Eicher Motor, ICICI Bank can be bough",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/644533090233155584/i6rcnowX_normal.jpg,https://twitter.com/mskalwari11/status/672809835465859072,tweet_id:672809835465859072
Santhosh (மோடியின் குடும்பம்),@Santhoshere,2015-12-04T12:19:32.000Z,True,#ChennaiRainsHelp #ChennaiRescue #Larsen&Tourbo,0,1,0,0,"['#ChennaiRainsHelp', '#ChennaiRescue', '#Larsen']",[],[],https://pbs.twimg.com/profile_images/1766534954165645312/UD0INCYu_normal.jpg,https://twitter.com/Santhoshere/status/672752090461036545,tweet_id:672752090461036545
Shahzad Ahmad Ansari,@AnsariShahzad76,2015-10-20T05:35:08.000Z,False,PM focused on make in India and sardar patel statue making MNC company LARSEN & TOURBO and Chinese foundry @ what is India love #great PM,0,0,0,0,['#great'],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://twitter.com/AnsariShahzad76/status/656342869351882752,tweet_id:656342869351882752
edristi,@caedristi,2015-10-09T13:41:27.000Z,False,Larsen & Tourbo honored http://edristi.in/en/larsen-tourbo-honored/…,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1400808424703627264/I1pgEfqn_normal.jpg,https://twitter.com/caedristi/status/652478985935282176,tweet_id:652478985935282176
MergersIndia,@MergersIndia,2015-10-04T06:30:10.000Z,False,#Adani #Ports inks pact with #L&T for Kattupalli Port operations http://ow.ly/SZ0oe #JointVenture #JV #Larsen #Tourbo,0,0,0,0,"['#Adani', '#Ports', '#L', '#JointVenture', '#JV', '#Larsen', '#Tourbo']",[],[],https://pbs.twimg.com/profile_images/449866373892567041/ZnAcizD0_normal.jpeg,https://twitter.com/MergersIndia/status/650558511047380992,tweet_id:650558511047380992
